V1,V2
525465.407723372,7634077.59094029
525465.407723372,7634077.59094029
525620.089298334,7633897.30610844
525078.703785967,7633356.4516129
524588.878798587,7633279.18668497
524279.515648662,7632892.8620453
523918.591973751,7632841.35209334
523609.228823826,7633253.43170899
523609.228823826,7633253.43170899
523196.744623927,7632970.12697323
522887.381474003,7633150.41180508
522887.381474003,7633150.41180508
522345.995961635,7632326.25257378
521778.830186774,7632583.80233356
521417.906511863,7633845.79615649
520876.520999495,7634592.69045985
520799.180212014,7635159.29993137
520592.938112064,7635416.84969115
520257.794699647,7635442.60466712
520257.794699647,7635442.60466712
520128.893387178,7635056.28002745
520360.915749621,7634335.14070007
521108.543361938,7633588.2463967
521160.103886926,7632789.84214139
521572.588086825,7632068.702814
521211.664411913,7631476.3383665
521289.005199394,7630986.99382292
521314.785461888,7630883.97391901
521134.323624432,7630446.13932738
521314.785461888,7629493.2052162
521237.444674407,7628797.8208648
521417.906511863,7628643.29100892
521701.489399293,7628694.80096088
521701.489399293,7628694.80096088
521804.610449268,7628540.27110501
520902.301261989,7627432.80713795
520670.278899546,7627458.56211393
520824.960474508,7629518.96019218
520489.81706209,7630394.62937543
520747.619687027,7630909.72889499
520696.059162039,7631115.76870281
520335.135487128,7631167.27865477
520696.059162039,7631836.9080302
520592.938112064,7632042.94783802
520592.938112064,7632042.94783802
519871.090762241,7631836.9080302
519303.92498738,7631090.01372684
NA,NA
674887.8091368,7626737.42278655
675377.63412418,7626763.17776253
675815.898586572,7627252.52230611
676073.701211509,7627973.6616335
676847.10908632,7628308.4763212
676847.10908632,7628308.4763212
678265.023523473,7627819.13177763
678729.06824836,7626994.97254633
678574.386673397,7626454.11805079
677929.880111055,7626016.28345916
677491.615648662,7625990.52848318
676666.647248864,7625964.7735072
NA,NA
653361.289954568,7625604.20384351
653644.872841999,7625655.71379547
653980.016254417,7625913.26355525
654057.357041898,7626376.85312285
653747.993891974,7627510.07206589
654134.697829379,7628025.17158545
654134.697829379,7628025.17158545
655062.787279152,7627999.41660947
656635.383291267,7628540.27110501
657305.670116103,7629029.61564859
657795.495103483,7630008.30473576
NA,NA
518582.077637557,7625578.44886754
519535.947349823,7626299.58819492
521005.422311964,7626969.21757035
521392.126249369,7627407.05216198
523402.986723877,7628566.02608099
523402.986723877,7628566.02608099
524253.735386169,7627561.58201784
525671.649823321,7626763.17776253
525620.089298334,7627561.58201784
NA,NA
519303.92498738,7631090.01372684
518427.396062595,7631090.01372684
518324.27501262,7630883.97391901
519123.463149924,7630162.83459163
518917.221049975,7629750.75497598
518865.660524987,7629596.22512011
518556.297375063,7629544.71516815
518272.714487633,7629003.86067261
518092.252650177,7628926.59574468
517576.647400303,7629879.52985587
516906.360575467,7630214.34454358
516519.656638062,7630652.17913521
516236.073750631,7631527.84831846
516081.392175669,7631605.1132464
516081.392175669,7631605.1132464
515900.930338213,7631141.52367879
515926.710600707,7630652.17913521
516519.656638062,7630008.30473576
516700.118475517,7629544.71516815
517886.010550227,7628411.49622512
518040.692125189,7628050.92656143
517911.790812721,7627561.58201784
518014.911862695,7627046.48249828
517705.548712771,7625861.7536033
517860.230287733,7625501.1839396
518582.077637557,7625578.44886754
NA,NA
525620.089298334,7627561.58201784
525439.627460878,7629776.50995196
524898.241948511,7631399.07343857
525104.48404846,7631759.64310226
526109.914285714,7632480.78242965
526522.398485613,7633304.94166095
527502.048460373,7633717.0212766
528455.91817264,7634901.75017159
529229.326047451,7635159.29993137
530054.294447249,7635931.9492107
530054.294447249,7635931.9492107
530673.020747097,7635751.66437886
531626.890459364,7635880.43925875
531626.890459364,7635880.43925875
531910.473346795,7635416.84969115
532013.594396769,7635365.33973919
533328.387783948,7634824.48524365
533534.629883897,7635082.03500343
533405.728571429,7635622.88949897
533405.728571429,7635622.88949897
534308.037758708,7635313.82978723
534436.939071176,7634695.71036376
534694.741696113,7634309.38572409
535081.445633518,7634129.10089224
535545.490358405,7632506.53740563
535287.687733468,7631321.80851064
535133.006158506,7631270.29855868
534256.47723372,7631939.92793411
534050.235133771,7632764.08716541
533792.432508834,7633047.39190117
533792.432508834,7633047.39190117
533586.190408884,7632738.33218943
533611.970671378,7632326.25257378
534385.378546189,7631244.5435827
534359.598283695,7630471.89430336
534101.795658758,7629467.45024022
533947.114083796,7628823.57584077
533611.970671378,7628282.72134523
533096.365421504,7628179.70144132
533276.82725896,7627535.82704187
530905.043109541,7625475.42896362
530853.482584553,7625295.14413178
NA,NA
531987.814134276,7624625.51475635
532529.199646643,7625346.65408373
533302.607521454,7626016.28345916
534333.818021201,7627613.0919698
534514.279858657,7628566.02608099
535055.665371025,7629647.73507207
535390.808783443,7629776.50995196
535390.808783443,7629776.50995196
536035.315345785,7629544.71516815
536293.117970722,7629905.28483185
536550.920595659,7630883.97391901
536911.84427057,7631115.76870281
536989.185058051,7631141.52367879
537427.449520444,7631193.03363075
538278.198182736,7631862.66300618
538742.242907622,7631991.43788607
539644.552094902,7633330.69663693
540753.10338213,7634309.38572409
540753.10338213,7634309.38572409
541165.587582029,7633356.4516129
541449.17046946,7633665.51132464
541732.753356891,7634541.18050789
NA,NA
530853.482584553,7625295.14413178
530724.581272085,7624986.08442004
530260.536547198,7624470.98490048
529744.931297324,7624290.70006863
528997.303685008,7624367.96499657
528455.91817264,7624625.51475635
528455.91817264,7624625.51475635
528275.456335184,7624548.24982841
528713.720797577,7623955.88538092
528610.599747602,7623466.54083734
528791.061585058,7623157.4811256
529255.106309944,7623131.72614962
529564.469459869,7622874.17638984
530002.733922262,7622796.91146191
530183.195759717,7622977.19629375
529925.39313478,7623208.99107756
530105.854972236,7623492.29581331
530105.854972236,7623492.29581331
530621.46022211,7622848.42141386
531033.944422009,7622796.91146191
531755.791771832,7622693.891558
532090.93518425,7622796.91146191
532090.93518425,7622951.44131778
530595.679959616,7623930.13040494
530853.482584553,7624264.94509266
530853.482584553,7624264.94509266
531420.648359414,7623852.86547701
531987.814134276,7624625.51475635
NA,NA
845604.707370015,7622050.01715854
845656.267895003,7622230.30199039
844109.452145381,7625629.95881949
843387.604795558,7626608.64790666
843439.165320545,7627020.7275223
844083.671882887,7628179.70144132
844238.35345785,7628437.2512011
844238.35345785,7628437.2512011
844882.860020192,7627922.15168154
845707.82841999,7626891.95264242
845862.509994952,7627252.52230611
844779.738970217,7629570.47014413
844289.913982837,7630111.32463967
844161.012670369,7630961.23884695
844676.617920242,7631656.62319835
844418.815295305,7632094.45778998
843207.142958102,7633098.90185312
843078.241645633,7633407.96156486
843181.362695608,7633691.26630062
843722.748207976,7634103.34591627
843980.550832913,7634927.50514756
843800.088995457,7635725.90940288
843284.483745583,7636292.5188744
842897.779808178,7636447.04873027
842743.098233216,7636524.3136582
841170.5022211,7636756.108442
840809.578546189,7637065.16815374
841118.941696113,7637322.71791352
841815.008783443,7637528.75772134
841815.008783443,7637528.75772134
843129.802170621,7637374.22786548
843619.627158001,7637657.53260124
843078.241645633,7638893.77144818
843413.385058051,7639769.44063143
843568.066633014,7640928.41455045
843980.550832913,7641907.10363761
843928.990307925,7642602.48798902
844135.232407875,7642988.81262869
844573.496870268,7643220.60741249
844573.496870268,7643220.60741249
845089.102120141,7643220.60741249
846274.994194851,7642422.20315717
846687.47839475,7642499.46808511
846816.379707219,7642808.52779684
846945.281019687,7643117.58750858
847254.644169611,7643272.11736445
847254.644169611,7643272.11736445
847924.930994447,7643040.32258064
848543.657294296,7642499.46808511
849755.329631499,7642653.99794097
849755.329631499,7642653.99794097
850812.32039374,7642319.18325326
851714.62958102,7642602.48798902
851920.871680969,7642911.54770076
851688.849318526,7643246.36238847
850399.836193841,7643503.91214825
849549.08753155,7644765.90597117
849961.571731449,7645538.55525051
849935.791468955,7645924.87989018
849574.867794043,7646388.46945779
849549.08753155,7647444.42347289
849213.944119132,7648242.82772821
848956.141494195,7648448.86753603
848956.141494195,7648448.86753603
848775.679656739,7648114.05284832
848672.558606764,7646749.03912148
848156.95335689,7646826.30404942
847744.469156991,7647315.648593
847589.78758203,7648036.78792038
847615.567844523,7648732.17227179
848285.854669359,7649607.84145504
848337.415194346,7649659.351407
848363.19545684,7649942.65614276
847667.12836951,7650741.06039808
847589.78758203,7651307.6698696
847796.029681979,7652054.56417296
848053.832306916,7652389.37886067
848646.77834427,7652621.17364447
848801.459919233,7653574.10775566
849162.383594144,7653702.88263555
849162.383594144,7653702.88263555
850270.934881373,7652440.88881263
850348.275668854,7652930.23335621
850064.692781423,7654552.79684283
850090.473043917,7655299.69114619
850245.15461888,7655531.48593
850734.97960626,7655814.79066575
850760.759868753,7656098.09540151
850760.759868753,7656098.09540151
849703.769106512,7655917.81056966
849471.746744069,7656020.83047358
849162.383594144,7656664.70487303
849162.383594144,7656664.70487303
848827.240181726,7656329.89018531
848698.338869258,7655660.26080988
848698.338869258,7655582.99588195
848234.294144372,7655660.26080988
848156.95335689,7656716.21482498
847899.150731954,7657051.0295127
846996.841544674,7657205.55936857
846996.841544674,7658338.7783116
846790.599444725,7658622.08304736
846790.599444725,7658622.08304736
846455.456032307,7658544.81811942
846300.774457345,7658003.96362389
845604.707370015,7658003.96362389
845321.124482585,7657720.65888813
845269.563957597,7657360.08922443
845527.366582534,7656535.92999314
844702.398182736,7655814.79066575
844599.277132761,7655351.20109815
844753.958707723,7654887.61153054
846017.191569914,7655016.38641043
846017.191569914,7655016.38641043
846094.532357395,7653548.35277968
845914.07051994,7653007.49828415
845527.366582534,7652852.96842828
844032.1113579,7654063.45229924
844032.1113579,7654063.45229924
843542.28637052,7654037.69732327
843542.28637052,7653548.35277968
844264.133720343,7652518.15374056
844418.815295305,7651359.17982155
844728.17844523,7651127.38503775
845707.82841999,7651050.12010981
846042.971832408,7650895.59025395
846507.016557294,7650663.79547014
846687.47839475,7650148.69595058
846532.796819788,7649865.39121483
846120.312619889,7649685.10638298
846558.577082282,7648397.35758408
846584.357344775,7647882.25806452
846352.334982332,7647495.93342485
845321.124482585,7647367.15854495
844470.375820293,7646079.40974605
844289.913982837,7645950.63486616
843903.210045432,7646027.8997941
843232.923220596,7647676.21825669
842098.591670873,7648629.15236788
841763.448258455,7648680.66231984
841763.448258455,7648680.66231984
840448.654871277,7648062.54289636
839726.807521454,7648165.56280027
839262.762796567,7648526.13246397
839159.641746593,7648860.94715168
838876.058859162,7649633.59643102
838876.058859162,7649633.59643102
838695.597021706,7649582.08647907
838257.332559313,7649118.49691146
838154.211509339,7648551.88743994
838308.8930843,7647701.97323267
838798.718071681,7647264.13864104
838566.695709238,7646362.71448181
838695.597021706,7646079.40974605
839030.740434124,7646130.91969801
839597.906208985,7646542.99931366
839597.906208985,7646542.99931366
840345.533821302,7646439.97940975
840990.040383645,7645976.38984214
841995.470620899,7646259.6945779
841995.470620899,7646259.6945779
842304.833770823,7646208.18462594
842356.39429581,7646002.14481812
841222.062746088,7644637.13109128
840758.018021201,7644328.07137955
840139.291721353,7644328.07137955
840139.291721353,7644328.07137955
839958.829883897,7643993.25669183
840242.412771328,7643272.11736445
840732.237758708,7642602.48798902
840835.358808683,7642447.95813315
840990.040383645,7641726.81880577
840732.237758708,7641134.45435827
839288.543059061,7640593.59986273
837329.24310954,7640207.27522306
836994.099697123,7640310.29512697
836633.176022211,7640825.39464653
836607.395759717,7641804.0837337
836375.373397274,7641984.36856555
836375.373397274,7641984.36856555
836040.229984856,7641958.61358957
835473.064209995,7641082.94440631
835756.647097426,7639408.87096774
835550.404997476,7639074.05628003
833720.006360424,7638584.71173644
833565.324785462,7638352.91695264
833668.445835437,7637940.837337
834029.369510348,7637734.79752917
833977.80898536,7637348.4728895
833204.40111055,7636112.23404255
833384.862948006,7635519.86959506
833539.544522968,7635494.11461908
834673.87607269,7636704.59849005
835266.822110045,7637580.2676733
836040.229984856,7637940.837337
836040.229984856,7637940.837337
837303.462847047,7636936.39327385
837690.166784452,7636807.61839396
837896.408884402,7637219.69800961
837432.364159515,7638224.14207275
837432.364159515,7638893.77144818
837664.386521959,7639074.05628003
837664.386521959,7639074.05628003
838128.431246845,7639074.05628003
838798.718071681,7639048.30130405
839675.246996467,7639795.19560741
840113.51145886,7639820.95058339
840113.51145886,7639820.95058339
840706.457496214,7639408.87096774
840964.260121151,7638919.52642416
840912.699596164,7638558.95676047
840190.85224634,7637451.49279341
839958.829883897,7636653.08853809
840010.390408885,7635957.70418668
840293.973296315,7635468.3596431
840629.116708733,7635339.58476321
841247.843008582,7635597.13452299
842124.371933367,7635674.39945093
842124.371933367,7635674.39945093
842227.492983342,7635416.84969115
841763.448258455,7634592.69045985
841350.964058556,7634283.63074811
840912.699596164,7634257.87577213
839855.708833922,7634824.48524365
839855.708833922,7634824.48524365
839211.20227158,7634747.22031572
839391.664109036,7634129.10089224
839520.565421504,7633948.8160604
840010.390408885,7633356.4516129
840139.291721353,7632867.10706932
839417.44437153,7631399.07343857
840139.291721353,7629956.7947838
842536.856133266,7630008.30473576
842536.856133266,7630008.30473576
842975.120595659,7629493.2052162
843129.802170621,7629003.86067261
842717.317970722,7627690.35689774
842021.250883392,7626273.83321894
842047.031145886,7625861.7536033
843078.241645633,7624625.51475635
843232.923220596,7623930.13040494
843181.362695608,7623646.82566918
843155.582433115,7623337.76595745
NA,NA
639903.992932862,7626299.58819492
639878.212670368,7626685.91283459
640187.575820293,7626994.97254633
640625.840282685,7627020.7275223
640625.840282685,7627020.7275223
641012.544220091,7626737.42278655
641425.02841999,7625964.7735072
640780.521857648,7625011.83939602
639439.948207976,7623930.13040494
637867.352195861,7622668.13658202
638150.935083291,7622281.81194235
640368.037657749,7622616.62663006
640368.037657749,7622616.62663006
641296.127107522,7621509.162663
641889.073144876,7621406.14275909
642146.875769813,7621818.22237474
642095.315244826,7622410.58682224
642610.9204947,7623955.88538092
643126.525744573,7626917.7076184
643384.32836951,7627046.48249828
643384.32836951,7627046.48249828
643771.032306916,7626969.21757035
644286.63755679,7626428.36307481
644389.758606764,7626325.3431709
645472.529631499,7624831.55456417
645988.134881373,7624393.71997255
648849.744018173,7624342.21002059
649674.712417971,7624496.73987646
651556.67158001,7625475.42896362
651556.67158001,7625475.42896362
652871.464967188,7625475.42896362
653361.289954568,7625604.20384351
NA,NA
643719.471781928,7623234.74605353
642971.844169611,7622642.38160604
643126.525744573,7622024.26218257
644209.296769308,7621689.44749485
644235.077031802,7621328.87783116
644080.39545684,7621122.83802334
642301.557344775,7620581.9835278
641940.633669864,7620581.9835278
640677.400807673,7620556.22855182
639903.992932862,7620968.30816747
639156.365320545,7621148.59299931
639156.365320545,7621148.59299931
638743.881120646,7620762.26835964
638382.957445735,7619989.6190803
637918.912720848,7619757.8242965
637661.110095911,7620607.73850377
637325.966683493,7620942.55319149
637325.966683493,7620942.55319149
635985.393033821,7620324.43376802
635727.590408884,7621303.12285518
635418.22725896,7621637.9375429
635418.22725896,7621637.9375429
633639.389146895,7621148.59299931
632685.519434629,7621818.22237474
632685.519434629,7621818.22237474
631808.990509843,7621303.12285518
630906.681322564,7621406.14275909
630906.681322564,7621406.14275909
630262.174760222,7621406.14275909
629952.811610298,7621843.97735072
631576.9681474,7623131.72614962
631576.9681474,7623131.72614962
632917.541797072,7622668.13658202
633123.783897022,7622874.17638984
633123.783897022,7622874.17638984
633381.586521958,7622668.13658202
634309.675971731,7623002.95126973
635392.446996466,7623878.62045299
636268.975921252,7624033.15030885
636268.975921252,7624033.15030885
637325.966683493,7623955.88538092
638743.881120646,7624342.21002059
639646.190307925,7625192.12422787
639929.773195356,7626016.28345916
639903.992932862,7626299.58819492
NA,NA
684632.748359415,7618753.38023336
685045.232559314,7619783.57927248
685457.716759213,7620066.88400824
686231.124634023,7621380.38778312
687081.873296315,7622307.56691833
687829.500908632,7622590.87165408
NA,NA
651866.034729934,7618083.75085793
652175.397879859,7619113.94989705
652046.49656739,7619732.06932052
651092.626855124,7620581.9835278
650448.120292781,7621534.91763898
650293.43871782,7622075.77213452
650061.416355376,7622977.19629375
649648.932155477,7623492.29581331
649236.447955578,7623672.58064516
649236.447955578,7623672.58064516
648591.941393236,7623646.82566918
647431.82958102,7622668.13658202
647148.246693589,7622668.13658202
646735.76249369,7623157.4811256
646374.838818778,7623260.50102951
646374.838818778,7623260.50102951
645524.090156487,7622848.42141386
644956.924381625,7622822.66643789
644028.834931853,7623466.54083734
644028.834931853,7623466.54083734
643719.471781928,7623234.74605353
NA,NA
720054.829025744,7638507.44680851
719693.905350833,7638404.4269046
718250.210651186,7637142.43308167
717347.901463907,7636807.61839396
715852.646239273,7636601.57858614
715001.897576981,7635803.17433082
714176.929177183,7634695.71036376
712114.508177688,7633717.0212766
710773.934528016,7632352.00754976
710052.087178193,7632042.94783802
709356.020090863,7631399.07343857
708891.975365977,7631399.07343857
708891.975365977,7631399.07343857
708531.051691065,7630703.68908717
708453.710903584,7630574.91420728
707267.818828874,7629390.18531229
705824.124129228,7627020.7275223
705282.73861686,7626582.89293068
704277.308379606,7626273.83321894
701699.282130237,7626248.07824297
701028.995305401,7625887.50857927
699559.520343261,7624702.77968428
699172.816405856,7623981.6403569
699301.717718324,7623543.80576527
700126.686118122,7623286.25600549
700229.807168097,7622410.58682224
699765.76244321,7621071.32807138
699533.740080767,7620710.75840769
698992.3545684,7619938.10912835
698605.650630994,7618727.62525738
696852.592781423,7617697.42621826
695821.382281676,7617388.36650652
694583.929681979,7617439.87645848
693655.840232206,7617826.20109815
693810.521807168,7618341.3006177
693578.499444725,7618830.64516129
692727.750782433,7619294.2347289
692624.629732458,7619654.80439259
692985.55340737,7622178.79203844
692701.97051994,7622307.56691833
692701.97051994,7622307.56691833
691902.782382635,7621303.12285518
691593.419232711,7620942.55319149
691206.715295305,7620685.00343171
690845.791620394,7620762.26835964
690304.406108026,7621328.87783116
689737.240333165,7621354.63280714
689737.240333165,7621354.63280714
688963.832458354,7620247.16884008
688499.787733468,7620375.94371997
688370.886421,7620607.73850377
688448.22720848,7621122.83802334
689041.173245835,7622127.28208648
689505.217970722,7622616.62663006
690072.383745583,7623878.62045299
690768.450832913,7624857.30954015
690716.890307925,7625217.87920384
690355.966633014,7625217.87920384
690355.966633014,7625217.87920384
688757.590358405,7623286.25600549
687829.500908632,7622590.87165408
NA,NA
676666.647248864,7625964.7735072
676434.624886421,7625964.7735072
675867.45911156,7625449.67398765
675609.656486623,7624831.55456417
675454.974911661,7623440.78586136
675558.095961635,7622899.93136582
676357.28409894,7621869.7323267
675016.710449268,7620324.43376802
675480.755174154,7619860.84420041
676821.328823826,7619603.29444063
677053.35118627,7618547.34042553
677362.714336194,7618032.24090597
677672.077486118,7618006.48593
678806.40903584,7618444.32052162
678806.40903584,7618444.32052162
679193.112973246,7617851.95607413
679399.355073195,7617929.22100206
679502.47612317,7618032.24090597
679914.960323069,7618418.56554564
679760.278748107,7618907.91008922
679889.180060575,7619371.49965683
680224.323472993,7619680.55936857
680224.323472993,7619680.55936857
680843.049772842,7619654.80439259
681023.511610298,7619448.76458476
681461.77607269,7617800.44612217
681822.699747602,7617336.85655456
682312.524734982,7617388.36650652
682699.228672388,7617954.97597804
682699.228672388,7617954.97597804
684065.582584553,7617774.69114619
684478.066784452,7618341.3006177
684632.748359415,7618753.38023336
NA,NA
658388.441140838,7630008.30473576
658568.902978294,7629647.73507207
657615.033266027,7627561.58201784
657279.88985361,7625887.50857927
657640.813528521,7623286.25600549
657975.956940939,7622642.38160604
658207.979303382,7622539.36170213
659729.01479051,7622668.13658202
659729.01479051,7622668.13658202
661172.709490156,7622307.56691833
661946.117364967,7623105.97117364
661997.677889955,7623466.54083734
662049.238414942,7624007.39533288
662822.646289753,7624702.77968428
663750.735739525,7625192.12422787
664266.340989399,7625320.89910776
664266.340989399,7625320.89910776
664807.726501767,7625217.87920384
665013.968601716,7624908.81949211
663802.296264513,7623646.82566918
661997.677889955,7621019.81811942
662229.700252398,7620607.73850377
662564.843664816,7620272.92381606
662951.547602221,7620247.16884008
665426.452801615,7621122.83802334
665426.452801615,7621122.83802334
665864.717264008,7620762.26835964
666019.39883897,7620247.16884008
666122.519888945,7619809.33424846
667024.829076224,7619835.08922443
667024.829076224,7619835.08922443
667256.851438667,7619371.49965683
666663.905401312,7618264.03568977
666792.806713781,7617620.16129032
667308.411963655,7617491.38641043
668777.886925795,7619268.47975292
669448.173750631,7620375.94371997
671046.55002524,7620839.53328758
671046.55002524,7620839.53328758
671252.79212519,7620736.51338367
671304.352650177,7618701.8702814
671871.518425038,7617362.61153054
672361.343412418,7616796.00205903
672928.509187279,7616667.22717914
673108.971024735,7617027.79684283
672722.26708733,7618006.48593
673031.630237254,7618470.0754976
673031.630237254,7618470.0754976
673727.697324584,7617723.18119423
674114.401261989,7617697.42621826
674397.98414942,7618547.34042553
674243.302574457,7619448.76458476
673418.334174659,7620144.14893617
672825.388137304,7620221.4138641
672593.365774861,7620633.49347975
672670.706562342,7621045.5730954
673289.43286219,7621869.7323267
674243.302574457,7624599.75978037
674217.522311964,7625320.89910776
673830.818374558,7626402.60809883
674681.56703685,7626737.42278655
674887.8091368,7626737.42278655
NA,NA
686901.411458859,7616770.24708305
687210.774608784,7616899.02196294
689066.953508329,7616950.5319149
689891.921908127,7617542.89636239
691361.396870268,7617723.18119423
691361.396870268,7617723.18119423
691980.123170116,7617491.38641043
693243.356032307,7616538.45229924
693630.059969712,7617259.59162663
693630.059969712,7617259.59162663
694609.709944472,7616692.98215511
695640.92044422,7616461.18737131
697058.834881373,7617285.3466026
697883.803281171,7617439.87645848
699327.497980818,7618057.99588195
699843.103230692,7618547.34042553
699662.641393236,7619294.2347289
699894.663755679,7619963.86410432
700100.905855629,7620169.90391215
700539.170318021,7620685.00343171
700951.65451792,7622899.93136582
700771.192680464,7623415.03088538
699997.784805654,7624161.92518874
700384.488743059,7624754.28963624
701389.918980313,7625346.65408373
701957.084755174,7625449.67398765
701957.084755174,7625449.67398765
703735.922867239,7624960.32944406
704406.209692075,7624934.57446808
706752.213579,7626479.87302677
707370.939878849,7628102.43651338
708092.787228672,7629287.16540837
708711.513528521,7629750.75497598
NA,NA
656403.360928824,7618006.48593
656326.020141343,7617954.97597804
655449.491216557,7617645.9162663
655372.150429076,7617568.65133837
655088.567541646,7617311.10157859
654572.962291772,7616306.65751544
NA,NA
654572.962291772,7616306.65751544
654495.621504291,7616126.3726836
654547.182029278,7615482.49828415
653696.433366986,7613319.08030199
653206.608379606,7612649.45092656
653722.21362948,7611413.21207962
653515.97152953,7610537.54289636
653361.289954568,7610331.50308854
653051.926804644,7610331.50308854
652536.32155477,7610743.58270419
652020.716304896,7610769.33768016
652020.716304896,7610769.33768016
651659.792629985,7610486.0329444
651453.550530035,7608992.24433768
650860.60449268,7608374.12491421
650087.19661787,7608580.16472203
649855.174255427,7609558.8538092
650009.855830389,7609867.91352093
650809.043967693,7611645.00686342
651195.747905098,7613267.57035003
651608.232104997,7614040.21962938
652691.003129732,7615430.98833219
652897.245229682,7616358.1674674
652613.662342251,7616770.24708305
651866.034729934,7617388.36650652
651788.693942453,7617774.69114619
651866.034729934,7618083.75085793
NA,NA
666225.64093892,7600132.53260124
666689.685663806,7600312.81743308
666844.367238768,7600518.8572409
666483.443563857,7601239.99656829
665091.309389197,7604021.53397392
665091.309389197,7605000.22306108
664936.627814235,7605360.79272478
664936.627814235,7605360.79272478
664549.92387683,7605309.28277282
663956.977839475,7604536.63349348
663776.516002019,7604691.16334935
663724.955477032,7605000.22306108
664988.188339223,7607137.88606726
664910.847551742,7607472.70075498
664678.825189298,7607678.7405628
664678.825189298,7607678.7405628
664292.121251893,7607627.23061084
663724.955477032,7607009.11118737
663338.251539626,7606906.09128346
663235.130489652,7607343.92587509
663544.493639576,7608219.59505834
663518.713377082,7609790.648593
663492.933114588,7610331.50308854
662384.38182736,7612211.61633493
661353.171327612,7612932.75566232
661353.171327612,7612932.75566232
659136.068753155,7612391.90116678
658878.266128218,7612572.18599863
658852.485865725,7612829.73575841
660038.377940434,7614246.2594372
660992.247652701,7616615.71722718
660786.005552751,7617156.57172272
660089.938465421,7617671.67124228
659419.651640586,7617903.46602608
658207.979303382,7619526.0295127
658207.979303382,7619526.0295127
657743.934578496,7619526.0295127
656893.185916204,7618341.3006177
656403.360928824,7618006.48593
NA,NA
671897.298687532,7595651.16678106
672232.44209995,7596011.73644475
671433.253962645,7597737.31983528
671433.253962645,7598844.78380233
671046.55002524,7601059.71173644
670711.406612822,7601497.54632807
670685.626350328,7601806.60603981
670994.989500252,7602089.91077557
670994.989500252,7602089.91077557
671459.034225139,7601523.30130405
671768.397375063,7601549.05628003
672077.760524987,7601986.89087165
671923.078950025,7604407.85861359
672232.44209995,7605257.77282086
672644.926299848,7605515.32258064
674346.423624432,7606056.17707618
674346.423624432,7606056.17707618
675042.490711762,7605978.91214825
675403.414386673,7606365.23678792
675248.732811711,7606880.33630748
675480.755174154,7607318.17089911
674913.589399293,7608811.95950583
673856.598637052,7608940.73438572
673753.477587077,7609455.83390529
674037.060474508,7610511.78792038
674320.643361938,7610692.07275223
674320.643361938,7610692.07275223
675042.490711762,7610614.8078243
675377.63412418,7610949.62251201
675403.414386673,7613010.02059025
675609.656486623,7613396.34522992
675661.21701161,7613499.36513384
676254.163048965,7613782.6698696
676254.163048965,7613782.6698696
676821.328823826,7613705.40494166
677955.660373549,7612546.43102265
677878.319586068,7612031.33150309
676976.010398788,7611438.9670556
677285.373548713,7610872.35758408
677878.319586068,7611078.3973919
678754.848510853,7611773.78174331
680250.103735487,7611902.5566232
680250.103735487,7611902.5566232
680662.587935386,7611516.23198353
681358.655022716,7611541.9869595
682441.426047451,7611954.06657515
682957.031297325,7612391.90116678
683266.394447249,7613010.02059025
683498.416809692,7614864.37886067
683524.197072186,7614967.39876459
683756.219434629,7615302.2134523
685921.761484099,7615791.55799588
686592.048308935,7616641.47220316
686901.411458859,7616770.24708305
NA,NA
657821.275365977,7589676.01235415
658646.243765775,7590319.8867536
659342.310853105,7591890.94028826
660089.938465421,7592457.54975978
660966.467390207,7594080.1132464
663338.251539626,7596732.87577213
664575.704139324,7598123.64447495
664498.363351843,7598381.19423473
664034.318626956,7598509.96911462
664034.318626956,7598509.96911462
663492.933114588,7598226.66437886
663054.668652196,7598406.9492107
662539.063402322,7599050.82361016
661868.776577486,7599256.86341798
661482.07264008,7599694.69800961
661327.391065119,7600390.08236102
661533.633165068,7600879.4269046
662255.480514891,7601523.30130405
662255.480514891,7601523.30130405
663157.78970217,7601368.77144818
663724.955477032,7600724.89704873
665245.99096416,7599926.49279341
665813.15673902,7599952.24776939
666225.64093892,7600132.53260124
NA,NA
655990.876728925,7588903.36307481
656274.459616355,7589135.15785861
657357.23064109,7589315.44269046
657821.275365977,7589676.01235415
NA,NA
659007.167440687,7587435.32944406
659368.091115598,7587898.91901167
660244.620040384,7590294.13177763
661997.677889955,7592303.01990391
663518.713377082,7593616.52367879
663776.516002019,7593719.5435827
665168.650176679,7594337.66300618
666947.488288743,7594543.702814
666947.488288743,7594543.702814
667308.411963655,7594337.66300618
668571.644825845,7592818.11942347
669113.030338213,7592586.32463967
669422.393488137,7592663.5895676
669783.317163049,7593049.91420728
669319.272438163,7594002.84831846
668262.281675921,7595470.88194921
668081.819838465,7595985.98146877
668313.842200909,7596552.59094029
668545.864563352,7596655.6108442
668545.864563352,7596655.6108442
668906.788238263,7596346.55113246
669293.492175669,7595290.59711736
670144.240837961,7594955.78242965
670221.581625442,7594801.25257378
670479.384250379,7594183.13315031
670788.747400303,7593951.3383665
671123.890812721,7594054.35827042
671227.011862696,7594414.92793411
670634.065825341,7596192.0212766
670711.406612822,7596398.06108442
670711.406612822,7596398.06108442
671716.836850076,7595470.88194921
671897.298687532,7595651.16678106
NA,NA
656764.284603735,7587203.53466026
658491.562190813,7587049.00480439
658852.485865725,7587255.04461222
659007.167440687,7587435.32944406
NA,NA
