V1,V2
583625.679909137,7842976.20109815
584167.065421504,7842821.67124228
584527.989096416,7842409.59162663
583238.975971731,7841868.73713109
582878.05229682,7841379.39258751
NA,NA
582878.05229682,7841379.39258751
583599.899646643,7841250.61770762
584244.406208985,7841791.47220316
585146.715396264,7841894.49210707
585584.979858657,7842203.5518188
585817.0022211,7842615.63143445
585688.100908632,7843285.26080988
586306.82720848,7843826.11530542
586461.508783443,7844469.98970487
587570.060070671,7845525.94371997
587853.642958102,7846401.61290323
588034.104795558,7846401.61290323
588034.104795558,7846401.61290323
588369.248207976,7845912.26835964
588781.732407875,7845628.96362388
589323.117920242,7845912.26835964
589838.723170116,7846710.67261496
590251.207370015,7846993.97735072
590844.15340737,7847122.75223061
590844.15340737,7847122.75223061
591514.440232206,7847019.7323267
591952.704694599,7847200.01715854
591952.704694599,7847200.01715854
592777.673094397,7847122.75223061
593087.036244321,7847096.99725463
593499.52044422,7847328.79203844
NA,NA
507135.641090358,7841224.86273164
506929.398990409,7841533.92244338
505923.968753155,7842203.5518188
505511.484553256,7842692.89636239
505305.242453306,7843594.32052162
503887.328016153,7844830.55936857
502675.65567895,7844830.55936857
502263.171479051,7844985.08922443
501902.247804139,7845500.188744
502185.83069157,7845938.02333562
502495.193841494,7846092.55319149
502624.095153963,7846968.22237474
503165.48066633,7847921.15648593
503294.381978799,7849337.68016472
503732.646441191,7850393.63417982
504119.350378597,7850599.67398765
504119.350378597,7850599.67398765
505047.43982837,7850548.16403569
505795.067440687,7850496.65408373
506929.398990409,7850573.91901167
506929.398990409,7850573.91901167
507625.466077738,7850419.3891558
508063.730540131,7850857.22374743
508063.730540131,7850857.22374743
508785.577889954,7850857.22374743
509455.86471479,7849672.49485244
510409.734427057,7849234.66026081
510461.294952044,7848539.2759094
510796.438364462,7848462.01098147
511131.58177688,7848925.60054907
511621.406764260,7849157.39533288
511956.550176678,7850831.46877145
512497.935689046,7851089.01853123
512497.935689046,7851243.5483871
511492.505451792,7851604.11805079
510976.900201918,7851990.44269046
509713.667339727,7852041.95264242
509662.10681474,7852144.97254633
509533.205502272,7852376.76733013
509842.568652196,7852969.13177763
509662.10681474,7855209.81468771
510255.052852095,7856240.01372684
509971.469964664,7857630.78242965
510229.272589601,7859665.42553191
510564.416002019,7859948.73026767
511518.285714286,7859974.48524365
511518.285714286,7859974.48524365
512265.913326603,7859742.69045985
512936.200151439,7860051.75017159
512936.200151439,7860051.75017159
515746.248763251,7858274.6568291
516261.854013125,7857939.84214139
517525.086875315,7857939.84214139
517525.086875315,7857939.84214139
517782.889500252,7857450.4975978
518246.934225139,7857347.4776939
518633.638162544,7857502.00754976
518633.638162544,7857502.00754976
521108.543361938,7856729.35827042
522294.435436648,7856523.3184626
523635.00908632,7856420.29855868
524073.273548713,7856497.56348662
NA,NA
532812.782534074,7841173.35277968
533715.091721353,7841379.39258751
534024.454871277,7841739.9622512
534204.916708733,7842049.02196294
534101.795658758,7842255.06177076
533766.65224634,7842255.06177076
533766.65224634,7842255.06177076
532709.661484099,7841662.69732327
532812.782534074,7841173.35277968
NA,NA
483237.337758708,7845886.51338367
482206.12725896,7844856.31434454
481484.279909137,7844469.98970487
479344.51812216,7843542.81056966
478571.11024735,7843491.3006177
477488.339222615,7842898.93617021
476560.249772842,7841456.65751544
474497.828773347,7840220.4186685
474265.806410904,7839782.58407687
NA,NA
485016.175870772,7840580.98833219
484784.153508329,7840890.04804393
485093.516658253,7841585.43239533
485712.242958102,7841636.94234729
485995.825845533,7842203.5518188
485918.485058051,7843053.46602608
485918.485058051,7843053.46602608
485454.440333165,7843027.7110501
484758.373245835,7842280.81674674
483984.965371025,7842358.08167467
483984.965371025,7842358.08167467
483752.943008582,7842100.5319149
483830.283796063,7841662.69732327
484268.548258455,7840864.29306795
484113.866683493,7840632.49828415
483417.799596164,7840838.53809197
481845.203584048,7841688.45229924
481381.158859162,7841765.71722718
481381.158859162,7841765.71722718
478055.504997476,7840503.72340425
475657.940585563,7839602.29924502
474961.873498233,7839525.03431709
474265.806410904,7839782.58407687
NA,NA
599686.783442706,7837696.43102265
599635.222917718,7838314.55044612
599893.025542655,7838855.40494166
599893.025542655,7838855.40494166
600537.532104998,7838778.14001373
600821.114992428,7839061.44474948
600898.455779909,7839756.8291009
601723.424179707,7840297.68359643
602445.27152953,7841508.1674674
603270.239929329,7842203.5518188
602986.657041898,7842358.08167467
602419.491267037,7842383.83665065
603141.33861686,7843774.60535347
603218.679404341,7844985.08922443
603734.284654215,7846247.08304736
603089.778091873,7847122.75223061
603192.899141848,7848616.54083734
603296.020191822,7849749.75978037
603089.778091873,7850161.83939602
602548.392579505,7850599.67398765
602135.908379606,7850702.69389156
602135.908379606,7850702.69389156
601491.401817264,7850496.65408373
599815.684755174,7851037.50857927
599815.684755174,7851037.50857927
598861.815042908,7850934.48867536
595458.82039374,7848127.19629375
593499.52044422,7847328.79203844
NA,NA
408190.993639576,7841147.5978037
408655.038364462,7840864.29306795
408887.060726906,7840632.49828415
409144.863351843,7840117.39876458
408861.280464412,7839602.29924502
408887.060726906,7839061.44474948
409144.863351843,7838881.15991764
409866.710701666,7838778.14001373
410408.096214033,7838417.57035003
410820.580413932,7838288.79547014
411129.943563857,7837876.7158545
411078.383038869,7837516.1461908
411155.72382635,7836898.02676733
411104.163301363,7836666.23198353
411774.450126199,7836640.47700755
412006.472488642,7836846.51681537
412161.154063604,7837310.10638298
413063.463250883,7837541.90116678
413604.848763251,7838185.77556623
413604.848763251,7838366.06039808
413836.871125694,7838881.15991764
413888.431650681,7839370.50446122
413579.068500757,7839731.07412491
413063.463250883,7840323.4385724
412883.001413428,7840915.8030199
412547.858001010,7841018.82292382
412831.44088844,7841508.1674674
412264.275113579,7842023.26698696
412264.275113579,7842023.26698696
411851.79091368,7841920.24708305
412290.055376073,7842152.04186685
412083.813276123,7842924.6911462
411774.450126199,7843517.05559369
411542.427763756,7843954.89018531
411129.943563857,7844676.0295127
410794.800151439,7845062.35415237
411026.822513882,7845191.12903226
411078.383038869,7845551.69869595
410975.261988894,7845912.26835964
411439.306713781,7846324.3479753
411954.911963655,7846350.10295127
411954.911963655,7846350.10295127
412315.835638566,7846092.55319149
412702.539575972,7845757.73850377
412934.561938415,7845731.9835278
413192.364563352,7845989.53328758
413475.947450782,7846736.42759094
412986.122463402,7847071.24227866
412238.494851085,7847174.26218257
411800.230388692,7847303.03706246
411310.405401312,7847715.1166781
410794.800151439,7847843.891558
410640.118576476,7848101.44131778
409840.930439172,7848178.70624571
409712.029126704,7848616.54083734
409299.544926805,7849002.865477
409299.544926805,7849002.865477
408526.137051994,7848822.58064516
408010.53180212,7849028.62045299
408010.53180212,7849183.15030885
407855.850227158,7849440.70006863
408113.652852095,7850342.12422787
408397.235739525,7851192.03843514
408294.114689551,7851526.85312286
408087.872589601,7851604.11805079
407469.146289753,7851990.44269046
407469.146289753,7851990.44269046
406489.496314992,7851887.42278655
405870.770015144,7852016.19766644
405870.770015144,7852016.19766644
405406.725290257,7851707.1379547
404736.438465421,7851758.64790666
404298.174003029,7852325.25737817
404298.174003029,7852325.25737817
404195.052953054,7852325.25737817
403731.008228167,7852325.25737817
402751.358253407,7852325.25737817
402751.358253407,7852325.25737817
402467.775365977,7852325.25737817
402003.73064109,7852454.03225806
401823.268803634,7852505.54221002
401823.268803634,7853252.43651338
401952.170116103,7853819.0459849
401539.685916204,7854308.39052848
401539.685916204,7854308.39052848
401049.860928824,7854102.35072066
400095.991216557,7853793.29100892
399374.143866734,7854282.6355525
398987.439929329,7854591.69526424
398033.570217062,7855699.1592313
397982.009692075,7856600.58339053
398729.637304392,7857630.78242965
398729.637304392,7858686.73644475
398910.099141847,7859485.14070007
398884.318879354,7860360.80988332
398806.978091873,7861081.9492107
398626.516254417,7861803.0885381
398523.395204442,7862240.92312972
398033.570217062,7862756.02264928
398291.372841999,7863193.8572409
399013.220191822,7863786.2216884
399683.507016658,7864739.15579959
400095.991216557,7864867.93067948
400095.991216557,7864867.93067948
400637.376728925,7864610.3809197
401127.201716305,7864636.13589568
400998.300403836,7864970.95058339
401127.201716305,7865640.57995882
401049.860928824,7866181.43445436
401049.860928824,7866181.43445436
401204.542503786,7866181.43445436
401952.170116103,7866207.18943034
401952.170116103,7866207.18943034
402828.699040888,7865717.84488675
403292.743765775,7865640.57995882
403679.44770318,7864919.44063143
403653.667440686,7864378.5861359
403627.887178193,7863580.18188058
403731.008228167,7863065.08236102
403808.349015649,7862807.53260124
404040.371378092,7862807.53260124
404040.371378092,7863296.87714482
404040.371378092,7863296.87714482
404452.855577991,7863271.12216884
405148.922665320,7862807.53260124
405226.263452802,7862446.96293754
405200.483190308,7861622.80370625
405226.263452802,7861210.7240906
405690.308177688,7860644.11461908
405948.110802625,7860283.54495539
NA,NA
523119.403836446,7836202.64241592
523196.744623927,7836666.23198353
524382.636698637,7836691.9869595
525181.824835941,7837104.06657515
526573.959010601,7837387.37131091
527682.510297829,7838237.28551819
527682.510297829,7838237.28551819
529306.666834932,7838160.02059025
530286.316809692,7839344.74948524
531420.648359414,7840220.4186685
532322.957546694,7840477.96842828
532477.639121656,7840812.783116
532426.078596668,7841173.35277968
531730.011509339,7841353.63761153
531575.329934377,7841714.20727522
531858.912821807,7842023.26698696
532683.881221605,7842358.08167467
533199.486471479,7842564.1214825
534823.643008582,7843594.32052162
535725.95219586,7843800.36032944
537143.866633014,7844418.47975292
538355.538970217,7845294.14893617
539412.529732458,7846401.61290323
539902.354719838,7847560.58682224
540830.444169611,7848075.6863418
541629.632306916,7849260.41523679
541603.852044422,7849672.49485244
541835.874406865,7850084.57446808
541629.632306916,7850548.16403569
541242.92836951,7850908.73369938
540882.004694599,7851114.7735072
539567.21130742,7851784.40288264
539567.21130742,7851784.40288264
538200.857395255,7851784.40288264
537479.010045432,7850934.48867536
536525.140333165,7850136.08442004
536318.898233216,7850239.10432395
536215.777183241,7850548.16403569
536550.920595659,7851037.50857927
537401.669257951,7851681.38297872
537659.471882887,7852222.23747426
536834.503483089,7852737.33699382
535468.149570924,7852917.62182567
533843.993033821,7853716.02608099
532812.782534074,7853947.82086479
532812.782534074,7853947.82086479
532374.518071681,7853922.06588881
532039.374659263,7853716.02608099
529023.083947501,7851861.66781057
528223.895810197,7850728.44886754
527862.972135285,7850779.9588195
527862.972135285,7851269.30336307
528378.577385159,7852557.05216198
529409.787884907,7853020.64172958
529461.348409894,7853638.76115305
530131.63523473,7854179.6156486
530131.63523473,7854746.22512011
529744.931297324,7855132.54975978
529151.98525997,7855338.5895676
528971.523422514,7855879.44406314
529048.864209995,7856111.23884695
529409.787884907,7856136.99382292
529873.832609793,7856497.56348662
530208.976022211,7856497.56348662
530208.976022211,7856497.56348662
530595.679959616,7856291.5236788
530827.70232206,7856162.7487989
531188.625996971,7856214.25875086
531910.473346795,7856806.62319835
532194.056234225,7856832.37817433
532194.056234225,7856832.37817433
532245.616759212,7856291.5236788
532890.123321555,7856420.29855868
532890.123321555,7856420.29855868
533483.069358910,7855827.93411119
533895.553558809,7855905.19903912
533869.773296315,7856214.25875086
533998.674608783,7856368.78860673
534797.862746088,7856394.5435827
534926.764058556,7856961.15305422
535158.786421,7857295.96774194
535081.445633518,7857733.80233356
535932.19429581,7858686.73644475
535932.19429581,7858686.73644475
536602.481120646,7858660.98146877
537221.207420495,7858970.0411805
537221.207420495,7858970.0411805
536782.942958102,7858403.43170899
536731.382433115,7857605.02745367
537066.525845533,7856703.60329444
537762.592932862,7856136.99382292
538742.242907622,7855699.1592313
538819.583695104,7855673.40425532
539180.507370015,7855596.13932738
539257.848157496,7856162.7487989
539953.915244826,7857089.92793411
539953.915244826,7857089.92793411
540289.058657244,7857012.66300618
540108.596819788,7856291.5236788
540443.740232206,7855853.68908717
542248.358606764,7855518.87439945
543202.228319031,7855621.89430336
543202.228319031,7855621.89430336
543692.053306411,7855390.09951956
544774.824331146,7855364.34454358
545264.649318526,7855518.87439945
546811.465068147,7857141.43788607
547327.070318021,7857244.45778998
547584.872942958,7857836.82223747
547868.455830389,7857939.84214139
547894.236092882,7858454.94166095
547146.608480565,7858815.51132464
546991.926905603,7859021.55113246
546656.783493185,7859407.87577213
546166.958505805,7859613.91557996
545599.792730944,7860566.84969115
545599.792730944,7860566.84969115
544774.824331146,7860541.09471517
544181.878293791,7860978.9293068
544388.12039374,7861442.5188744
544388.12039374,7861442.5188744
545187.308531045,7861339.49897049
546759.90454316,7860541.09471517
547352.850580515,7859845.71036376
548048.917667845,7859845.71036376
548048.917667845,7859845.71036376
548796.545280162,7859382.12079616
549905.09656739,7860541.09471517
550214.459717314,7861081.9492107
549956.657092378,7861648.55868222
549312.150530035,7861803.0885381
549131.68869258,7862137.9032258
548538.742655225,7862318.18805765
548641.863705199,7862524.22786548
548719.20449268,7862653.00274537
548719.20449268,7862653.00274537
550085.558404846,7862421.20796156
551039.428117112,7862446.96293754
551967.517566885,7863477.16197666
552251.100454316,7864378.5861359
553050.28859162,7865305.7652711
553050.28859162,7865511.80507893
549982.437354871,7866258.6993823
549982.437354871,7866258.6993823
549441.051842504,7866207.18943034
548719.20449268,7866748.04392587
549569.953154972,7867057.10363761
549569.953154972,7867057.10363761
550059.778142352,7867057.10363761
550936.307067138,7866490.4941661
551683.934679455,7866335.96431023
552302.660979303,7866387.47426218
553669.014891469,7866954.0837337
554158.839878849,7868061.54770076
553591.674103988,7868731.17707618
553772.135941444,7868937.216884
554365.081978799,7869014.48181194
554622.884603736,7869478.07137955
554932.24775366,7869632.60123541
554571.324078748,7870327.98558682
555112.709591116,7870765.82017845
555318.951691065,7871358.18462594
555576.754316002,7871564.22443377
555447.853003534,7872182.34385724
555937.677990914,7874783.59643102
555757.216153458,7875272.9409746
556195.480615851,7875788.04049417
555860.337203433,7876328.8949897
556092.359565876,7876869.74948524
556143.920090863,7876947.01441318
555963.458253407,7877230.31914894
555525.193791015,7877436.35895676
554932.24775366,7878028.72340425
553540.113579,7878518.06794784
551348.791267037,7879599.77693892
550162.899192327,7879677.04186685
550162.899192327,7879677.04186685
547687.993992933,7879187.69732327
547172.388743059,7879625.5319149
547172.388743059,7879625.5319149
546837.245330641,7879239.20727522
546656.783493185,7878234.76321208
545831.815093387,7877436.35895676
545238.869056032,7876406.15991764
545084.18748107,7876380.40494166
544929.505906108,7876354.64996568
544517.021706209,7876947.01441318
544517.021706209,7876947.01441318
544259.219081272,7876766.72958133
544130.317768804,7876200.12010981
543846.734881373,7875968.32532601
544259.219081272,7875478.98078243
544156.098031297,7875350.20590254
543743.613831398,7875324.45092656
543382.690156487,7874500.29169526
543124.88753155,7874448.78174331
542763.963856638,7874654.82155113
NA,NA
530260.536547198,7837335.86135896
527502.048460373,7836151.13246397
526728.640585563,7835970.84763212
524846.681423523,7835970.84763212
523918.591973751,7836228.3973919
523918.591973751,7836228.3973919
523119.403836446,7836202.64241592
NA,NA
461349.894901565,7835301.21825669
461401.455426552,7836125.37748799
461117.872539122,7837284.351407
461117.872539122,7837825.20590254
462329.544876325,7840838.53809197
462742.029076224,7842358.08167467
462999.831701161,7842744.40631434
462974.051438667,7843491.3006177
463154.513276123,7843980.64516129
463824.800100959,7844830.55936857
463902.14088844,7845268.39396019
463773.239575972,7845474.43376802
463334.975113579,7845525.94371997
463154.513276123,7845989.53328758
464108.38298839,7847843.891558
464185.723775871,7847946.9114619
464701.329025745,7848565.03088538
464984.911913175,7848590.78586136
464984.911913175,7848590.78586136
465706.759262998,7847946.9114619
465629.418475517,7847328.79203844
465887.221100454,7847225.77213452
466170.803987885,7847406.05696637
466557.50792529,7848565.03088538
466531.727662797,7849260.41523679
466995.772387683,7850316.36925189
466969.992125189,7850857.22374743
467511.377637557,7851501.09814688
467459.817112569,7851964.68771448
467098.893437658,7852557.05216198
467382.476325088,7852943.37680165
468697.269712266,7853973.57584077
469728.480212014,7854025.08579272
469960.502574457,7854668.96019218
470630.789399293,7855106.7947838
470708.130186774,7855596.13932738
470811.251236749,7856265.76870281
471661.999899041,7857965.59711736
472461.188036345,7858454.94166095
NA,NA
495508.742705704,7832236.3761153
495766.545330641,7832287.88606726
496436.832155477,7833034.78037062
496643.074255427,7833472.61496225
495843.886118122,7834116.4893617
495843.886118122,7834116.4893617
495740.765068147,7833884.6945779
495947.007168097,7833240.82017845
495482.962443211,7832674.21070693
495508.742705704,7832236.3761153
NA,NA
461349.894901565,7835301.21825669
459467.935739525,7833369.59505834
458720.308127208,7831850.05147563
457869.559464917,7831437.97185999
NA,NA
497390.701867743,7828965.4941661
498009.428167592,7828965.4941661
498164.109742554,7829120.02402196
497957.867642605,7829480.59368565
496978.217667844,7829686.63349348
496978.217667844,7829686.63349348
496875.09661787,7829583.61358957
497390.701867743,7828965.4941661
NA,NA
611030.098939929,7828733.6993823
611442.583139828,7829583.61358957
611442.583139828,7829583.61358957
611674.605502272,7829583.61358957
612138.650227158,7829557.85861359
612705.816002019,7829326.06382979
613221.421251893,7828759.45435827
613659.685714286,7828836.7192862
614175.290964159,7829223.04392587
614175.290964159,7829223.04392587
615077.600151439,7829197.2889499
615670.546188794,7828965.4941661
616031.469863705,7829171.53397392
616031.469863705,7829171.53397392
616598.635638566,7829094.26904598
616779.097476022,7829197.2889499
616675.976426048,7829429.0837337
614897.138313983,7829892.6733013
614613.555426552,7830150.22306108
614690.896214033,7830845.60741249
614819.797526502,7830948.6273164
614819.797526502,7830948.6273164
616469.734326098,7830948.6273164
617758.747450782,7831231.93205216
618609.496113074,7831618.25669183
618815.738213024,7831695.52161977
619537.585562847,7831747.03157172
619718.047400303,7832004.5813315
619408.684250379,7832751.47563487
619692.267137809,7833318.08510638
621960.930237254,7834528.56897735
623095.261786976,7836073.86753603
623224.163099445,7838443.32532601
620543.015800101,7840374.94852437
619872.728975265,7841327.88263555
618712.617163049,7841508.1674674
618248.572438163,7842023.26698696
618248.572438163,7842023.26698696
616521.294851085,7841842.98215511
615515.864613832,7841508.1674674
614922.918576477,7841482.41249142
614587.775164059,7841842.98215511
614716.676476527,7842177.79684283
615618.985663806,7842898.93617021
617036.900100959,7843671.58544955
617681.406663301,7843826.11530542
618532.155325593,7844779.04941661
618506.3750631,7845294.14893617
618145.451388188,7845628.96362388
617707.186925795,7845654.71859986
617243.142200909,7846195.5730954
616134.59091368,7846427.3678792
615103.380413932,7847328.79203844
614433.093589096,7847560.58682224
613969.04886421,7848410.50102951
613582.344926805,7848565.03088538
613582.344926805,7848565.03088538
612937.838364462,7848462.01098147
612215.991014639,7848668.0507893
611081.659464917,7848668.0507893
611081.659464917,7848668.0507893
610746.516052499,7848436.25600549
610591.834477537,7848333.23610158
609663.745027764,7848513.52093343
609663.745027764,7848513.52093343
609354.38187784,7848281.72614962
608916.117415447,7848255.97117364
608477.852953054,7847766.62663006
607884.906915699,7845835.0034317
607317.741140838,7845731.9835278
606699.014840989,7844109.42004118
606234.970116103,7843568.56554564
605642.024078748,7842847.42621826
605255.320141343,7841714.20727522
604559.253054013,7840709.76321208
603296.020191822,7839550.78929307
601568.742604745,7838958.42484557
600331.290005048,7837876.7158545
599686.783442706,7837696.43102265
NA,NA
633458.92730944,7827574.72546328
633794.070721858,7827703.50034317
633948.75229682,7828501.90459849
634567.478596668,7829248.79890185
634593.258859162,7829660.8785175
634258.115446744,7830407.77282086
634515.918071681,7830922.87234043
635083.083846542,7831000.13726836
635211.985159011,7831309.1969801
635031.523321555,7831695.52161977
634567.478596668,7831772.7865477
634309.675971731,7832133.3562114
633948.75229682,7832133.3562114
633948.75229682,7832133.3562114
633665.169409389,7831772.7865477
633768.290459364,7831309.1969801
633433.147046946,7831051.64722032
632453.497072186,7830897.11736445
631731.649722362,7831077.4021963
631731.649722362,7831077.4021963
630958.241847552,7831025.89224434
630416.856335184,7831824.29649966
630416.856335184,7831824.29649966
629540.327410399,7831412.216884
628431.77612317,7831592.50171585
628122.412973246,7832081.84625944
628122.412973246,7832081.84625944
627142.762998486,7831875.80645161
626601.377486118,7831566.74673988
625724.848561333,7831695.52161977
625724.848561333,7831695.52161977
623997.570974255,7831103.15717227
622089.831549722,7829712.38846946
620104.751337708,7829068.51407
617140.021150934,7826776.32120796
616211.931701161,7826261.2216884
616005.689601212,7826415.75154427
615954.129076224,7826621.7913521
615851.008026249,7827008.11599176
615593.205401312,7827239.91077557
613221.421251893,7827883.78517502
612705.816002019,7828527.65957447
612138.650227158,7828785.20933425
612138.650227158,7828785.20933425
611700.385764765,7828759.45435827
611030.098939929,7828733.6993823
NA,NA
457869.559464917,7831437.97185999
457070.371327612,7831360.70693205
454595.466128218,7828038.31503089
453461.134578496,7826235.46671242
NA,NA
494374.411155982,7823840.25394647
495740.765068147,7824175.06863418
495843.886118122,7824329.59849005
495328.280868248,7824973.4728895
495328.280868248,7824973.4728895
493755.684856133,7823943.27385038
494374.411155982,7823840.25394647
NA,NA
430181.557546693,7823119.11461908
431058.086471479,7823350.90940288
432476.000908632,7823943.27385038
432527.561433619,7823969.02882636
433120.507470974,7824612.9032258
433404.090358405,7825591.59231297
433610.332458354,7826183.95676047
433352.529833417,7826647.54632807
432785.364058556,7827136.89087165
432785.364058556,7827136.89087165
432192.418021201,7827085.3809197
430129.997021706,7826312.73164036
428712.082584553,7825977.91695264
427577.751034831,7825282.53260124
427268.387884906,7824715.92312972
427423.069459869,7824252.33356211
427861.333922261,7823969.02882636
429769.073346795,7823376.66437886
430181.557546693,7823119.11461908
NA,NA
491151.87834427,7821934.3857241
491306.559919233,7822552.50514756
491383.900706714,7822913.07481126
490868.29545684,7823608.45916266
490868.29545684,7823608.45916266
489733.963907118,7823582.70418668
489373.040232206,7823376.66437886
489501.941544674,7823119.11461908
490481.591519435,7822500.9951956
490765.174406865,7822011.65065202
491151.87834427,7821934.3857241
NA,NA
434615.762695608,7820981.4516129
434899.345583039,7821264.75634866
435337.610045432,7822346.46533974
435414.950832913,7822707.03500343
435414.950832913,7822707.03500343
435182.928470469,7822707.03500343
434306.399545684,7821728.34591627
434615.762695608,7820981.4516129
NA,NA
648282.578243311,7820466.35209334
648179.457193337,7820698.14687714
646426.399343766,7821779.85586822
646426.399343766,7821779.85586822
645575.650681474,7821084.47151682
644415.538869258,7820569.37199725
643487.449419485,7820543.61702128
643229.646794548,7820389.0871654
641837.512619889,7819049.82841455
641450.808682484,7818148.40425532
NA,NA
641476.588944977,7817968.11942347
641450.808682484,7818148.40425532
NA,NA
641476.588944977,7817968.11942347
641038.324482585,7818328.68908717
640883.642907622,7819075.58339053
640445.37844523,7819410.39807824
640445.37844523,7819410.39807824
640161.795557799,7819410.39807824
639439.948207976,7818869.5435827
639027.464008077,7819101.3383665
638975.90348309,7819358.88812629
639439.948207976,7820260.31228552
639182.145583039,7820955.69663693
639620.410045432,7823247.88949897
638511.858758203,7823866.00892244
637970.473245835,7823917.5188744
637635.329833417,7824200.82361016
637300.186421,7824947.71791352
636088.514083796,7825926.40700069
636088.514083796,7825926.40700069
635418.22725896,7825900.6520247
634876.841746593,7826621.7913521
634825.281221605,7826699.05628003
634361.236496719,7827008.11599176
633794.070721858,7827136.89087165
633458.92730944,7827574.72546328
NA,NA
555628.314840989,7817401.50995196
556015.018778395,7817710.56966369
556015.018778395,7817710.56966369
556453.283240787,7817607.54975978
556685.30560323,7817890.85449554
556247.041140838,7818869.5435827
556324.381928319,7819487.66300618
555422.07274104,7820286.0672615
555370.512216052,7820569.37199725
556195.480615851,7821676.8359643
556247.041140838,7822681.28002745
557536.054265522,7823634.21413864
557639.175315497,7824046.29375429
557458.713478041,7824381.108442
557458.713478041,7824381.108442
556272.821403332,7824123.55868222
554726.00565371,7824432.61839396
554493.983291267,7824818.94303363
554390.862241292,7825643.10226493
553823.696466431,7826106.69183253
553488.553054013,7826389.9965683
553230.750429076,7827033.87096774
551812.835991923,7828115.57995882
552354.221504291,7828579.16952642
552612.024129228,7829223.04392587
553179.189904089,7832906.00549073
553488.553054013,7833395.35003432
554442.422766280,7834219.50926561
554287.741191318,7834966.40356898
554674.445128723,7835533.0130405
554622.884603736,7837438.88126287
554829.126703685,7838237.28551819
555267.391166078,7840091.6437886
555757.216153458,7841353.63761153
555422.07274104,7842564.1214825
555602.534578496,7842976.20109815
555164.270116103,7843748.85037749
555318.951691065,7844212.4399451
555318.951691065,7844212.4399451
556633.745078243,7843903.38023336
557742.296365472,7843156.48593
558309.462140333,7843104.97597804
558618.825290257,7843336.77076184
558618.825290257,7843336.77076184
559907.838414942,7843285.26080988
NA,NA
654392.500454316,7815444.13177763
654804.984654215,7815521.39670556
655114.347804139,7815830.4564173
655294.809641595,7816062.2512011
655165.908329127,7816422.82086479
654830.764916709,7816525.8407687
654830.764916709,7816525.8407687
654212.03861686,7816268.29100892
654392.500454316,7815444.13177763
NA,NA
555628.314840989,7817401.50995196
554648.664866229,7818560.48387097
554055.718828874,7819796.72271791
554055.718828874,7820389.0871654
554468.203028773,7821857.12079616
554390.862241292,7822294.95538778
554004.158303887,7822784.29993137
553514.333316507,7822913.07481126
553514.333316507,7822913.07481126
553101.849116608,7822835.80988332
551348.791267037,7821805.6108442
550369.141292277,7820878.43170899
549750.414992428,7819642.19286205
549879.316304896,7817916.60947152
549673.074204947,7817375.75497598
549544.172892479,7816989.43033631
547971.576880363,7815109.31708991
NA,NA
547971.576880363,7815109.31708991
546914.586118122,7815598.6616335
NA,NA
530260.536547198,7837335.86135896
532245.616759212,7837953.98078243
533508.849621403,7838546.34522992
536989.185058051,7840606.74330817
539103.166582534,7842126.28689087
540417.959969712,7842512.61153054
541088.246794548,7842976.20109815
542351.479656739,7844212.4399451
545625.572993438,7847380.3019904
546759.90454316,7848049.93136582
546759.90454316,7848049.93136582
547043.487430591,7847869.64653397
547404.411105502,7847380.3019904
547584.872942958,7845731.9835278
548100.478192832,7844598.76458476
547636.433467945,7841842.98215511
547868.455830389,7840761.27316404
547610.653205452,7840400.70350034
547481.751892983,7840220.4186685
547017.707168097,7838263.04049417
545548.232205956,7835533.0130405
544852.165118627,7834425.54907344
541706.973094397,7831077.4021963
539541.431044927,7829223.04392587
538587.56133266,7828398.88469458
537246.987682988,7827626.23541524
534282.257496214,7825076.49279341
533508.849621403,7824690.16815374
533199.486471479,7824381.108442
532915.903584048,7823479.68428277
531626.890459364,7822500.9951956
530673.020747097,7822037.405628
530595.679959616,7821548.06108442
530234.756284705,7821161.73644475
530569.899697123,7820826.92175703
531240.186521959,7821264.75634866
531240.186521959,7821264.75634866
531343.307571933,7821239.00137268
531678.450984351,7821187.49142073
530982.383897022,7819230.1132464
530930.823372034,7817607.54975978
530750.361534578,7817143.96019218
530956.603634528,7816783.39052848
531575.329934377,7816603.10569664
531833.132559313,7815160.82704187
532194.056234225,7814954.78723404
532451.858859162,7815006.297186
532632.320696618,7815341.11187371
532400.298334175,7818921.05353466
533405.728571429,7821058.71654084
534462.71933367,7822449.48524365
534643.181171126,7823041.84969115
535365.028520949,7823247.88949897
535803.292983342,7823582.70418668
535803.292983342,7823582.70418668
536318.898233216,7823428.17433082
536499.360070671,7823222.134523
536318.898233216,7822861.5648593
535236.127208480,7821882.87577213
534694.741696113,7821161.73644475
533947.114083796,7818921.05353466
534204.916708733,7818895.29855868
534952.54432105,7820363.33218943
535648.61140838,7821007.20658888
536164.216658253,7821161.73644475
536164.216658253,7821161.73644475
536963.404795558,7821007.20658888
537169.646895507,7821110.2264928
537350.108732963,7821213.2463967
538948.485007572,7822810.05490734
539953.915244826,7823170.62457104
540882.004694599,7823222.134523
542196.798081777,7823994.78380233
543485.811206461,7824303.84351407
543485.811206461,7824303.84351407
544207.658556285,7824149.3136582
544491.241443715,7823943.27385038
544542.801968703,7823531.19423473
544284.999343766,7823016.09471517
543898.29540636,7822707.03500343
543099.107269056,7822655.52505148
542789.744119132,7822063.16060398
542016.336244321,7822063.16060398
